datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,public,MIO UMR 7294 CNRS / OSU Pytheas,table,TimeSeries,EDDTableFromErddap,EMSO-LO Western Ligurian : BJS_Bathydock_Bathybot Aquadopp sensor (NetCDF files from 2023-09-20),5.9826,5.9826,,42.8014,42.8014,,,,2023-09-20T13:21:14Z,2024-02-04T19:45:13Z,,,https://erddap.emso.eu/erddap/tabledap/Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023.subset,https://erddap.emso.eu/erddap/tabledap/Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,https://erddap.emso.eu/erddap/tabledap/Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023_iso19115.xml,https://erddap.emso.eu/erddap/info/Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023/index,(local files),http://www.emso-fr.org/EMSO-France,https://erddap.emso.eu/erddap/rss/Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023&showErrors=false&email=,now-58days,10.421433,"EMSO-LO Western Ligurian : BathyBot, Aquadopp sensor (Network Common Data Format (NetCDF) files from 2023-04-28). The European Multidisciplinary Seafloor and water column Observatory (EMSO) is a research infrastructure distributed throughout Europe for seabed and water column observatories. It aims to further explore the oceans, better understand the phenomena that occur on the seabed, and elucidate the critical role that these phenomena play in global Earth systems. This observatory is based on observation sites (or nodes) that have been deployed in strategic locations in European seas, from the Arctic to the Atlantic, from the Mediterranean to the Black Sea. There are currently eleven deep water nodes plus four shallow water test nodes. EMSO Western Ligurian (EMSO-WL) is one of these permanent underwater observatories located in the Ligurian Sea and is deployed off Toulon, France. This region was chosen for its particular scientific interests such as: seismicity, topography, turbidity, biodiversity, water mass dynamics and organic matter flow. This underwater observation network is located close by KM3NeT (https://www.km3net.org/) which has a modular topology designed to connect up to 120 neutrino detection units. Earth and Sea Science (ESS) instrumentation at the EMSO-WL station is based on two complementary components: an instrumented interface module (MII) and an autonomous instrumented line (ALBATROSS) as well as a junction box (BJS). The BathyFamily is a package of innovative multi-instrumented platforms to observe the deep sea. BathyBot is an Internet Operated Vehicle (IOV) deployed from a landing station (BathyDock), and close to BathyReef a 3D-printed biomimetic colonizer"
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,public,MIO UMR 7294 CNRS / OSU Pytheas,table,TimeSeries,EDDTableFromErddap,EMSO-LO Western Ligurian : BJS_Bathydock_Bathybot Microcat sensor (NetCDF files from 2023-09-20),5.9826,5.9826,,42.8014,42.8014,,-2420.0,-2420.0,2023-09-20T13:24:49Z,2024-02-04T19:45:49Z,,,https://erddap.emso.eu/erddap/tabledap/Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023.subset,https://erddap.emso.eu/erddap/tabledap/Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,https://erddap.emso.eu/erddap/tabledap/Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023_iso19115.xml,https://erddap.emso.eu/erddap/info/Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023/index,(local files),http://www.emso-fr.org/EMSO-France,https://erddap.emso.eu/erddap/rss/Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023&showErrors=false&email=,now-1day,604.4446,"The European Multidisciplinary Seafloor and water column Observatory (EMSO) is a research infrastructure distributed throughout Europe for seabed and water column observatories. It aims to further explore the oceans, better understand the phenomena that occur on the seabed, and elucidate the critical role that these phenomena play in global Earth systems. This observatory is based on observation sites (or nodes) that have been deployed in strategic locations in European seas, from the Arctic to the Atlantic, from the Mediterranean to the Black Sea. There are currently eleven deep water nodes plus four shallow water test nodes. EMSO Western Ligurian (EMSO-WL) is one of these permanent underwater observatories located in the Ligurian Sea and is deployed off Toulon, France. This region was chosen for its particular scientific interests such as: seismicity, topography, turbidity, biodiversity, water mass dynamics and organic matter flow. This underwater observation network is located close by KM3NeT (https://www.km3net.org/) which has a modular topology designed to connect up to 120 neutrino detection units. Earth and Sea Science (ESS) instrumentation at the EMSO-WL station is based on two complementary components: an instrumented interface module (MII) and an autonomous instrumented line (ALBATROSS) as well as a junction box (BJS). The BathyFamily is a package of innovative multi-instrumented platforms to observe the deep sea. BathyBot is an Internet Operated Vehicle (IOV) deployed from a landing station (BathyDock), and close to BathyReef a 3D-printed biomimetic colonizer"
BB_505_ADCP,public,"CNR, National Research Council, Institute of Polar Science (CNR - ISP)",table,TimeSeries,EDDTableFromErddap,EMSO-SA BB 505 ADCP,17.19352,17.19352,,41.3413,41.3413,,615.23,511.18,2012-03-07T00:00:00Z,2023-10-01T00:00:00Z,,,,https://erddap.emso.eu/erddap/tabledap/BB_505_ADCP,https://erddap.emso.eu/erddap/tabledap/BB_505_ADCP.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/BB_505_ADCP_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/BB_505_ADCP_iso19115.xml,https://erddap.emso.eu/erddap/info/BB_505_ADCP/index,(local files),https://www.isp.cnr.it/index.php/en/research/other-activities/adriatic-sea#description-of-southern-adriatic-sea-observing-site,https://erddap.emso.eu/erddap/rss/BB_505_ADCP.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=BB_505_ADCP&showErrors=false&email=,,,"Oceanographic mooring data from deployment of BB mooring at the Southern Adriatic Sea (Mediterranean Sea). Mesured properties: sea-water temperature, currents along the water column"
BB_595_CTD,public,"CNR, National Research Council, Institute of Polar Science (CNR - ISP)",table,TimeSeries,EDDTableFromErddap,EMSO-SA BB 595 CTD,17.19352,17.19352,,41.3413,41.3413,,-589.0,-601.0,2010-03-15T00:00:00Z,2024-04-06T00:00:00Z,,,,https://erddap.emso.eu/erddap/tabledap/BB_595_CTD,https://erddap.emso.eu/erddap/tabledap/BB_595_CTD.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/BB_595_CTD_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/BB_595_CTD_iso19115.xml,https://erddap.emso.eu/erddap/info/BB_595_CTD/index,(local files),https://www.isp.cnr.it/index.php/en/science/other-activities/adriatic-sea#mooring-southern-adriatic-msa,https://erddap.emso.eu/erddap/rss/BB_595_CTD.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=BB_595_CTD&showErrors=false&email=,,,"Oceanographic mooring data from deployment of BB mooring at the Southern Adriatic Sea (Mediterranean Sea). Mesured properties: sea-water pressure, temperature, potential_temperature, practical salinity, density, turbidity and dissolved oxygen in sea-water"
FF_644_ADCP,public,"CNR, National Research Council, Institute of Polar Science (CNR - ISP)",table,TimeSeries,EDDTableFromErddap,EMSO-SA FF 644 ADCP,17.03633,17.03918,,41.80373,41.80678,,754.23,643.21,2012-03-07T00:00:00Z,2024-04-06T00:00:00Z,,,,https://erddap.emso.eu/erddap/tabledap/FF_644_ADCP,https://erddap.emso.eu/erddap/tabledap/FF_644_ADCP.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/FF_644_ADCP_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/FF_644_ADCP_iso19115.xml,https://erddap.emso.eu/erddap/info/FF_644_ADCP/index,(local files),https://www.isp.cnr.it/index.php/en/research/other-activities/adriatic-sea#description-of-southern-adriatic-sea-observing-site,https://erddap.emso.eu/erddap/rss/FF_644_ADCP.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=FF_644_ADCP&showErrors=false&email=,,,"Oceanographic mooring data from deployment of FF mooring at the Southern Adriatic Sea (Mediterranean Sea). Mesured properties: sea-water temperature, currents along the water column"
FF_734_CTD,public,"CNR, National Research Council, Institute of Polar Science (CNR - ISP)",table,TimeSeries,EDDTableFromErddap,EMSO-SA FF 734 CTD,17.0382,17.0382,,41.80622,41.80622,,-719.178,-748.3984,2012-03-08T00:00:00Z,2024-04-05T00:00:00Z,,,,https://erddap.emso.eu/erddap/tabledap/FF_734_CTD,https://erddap.emso.eu/erddap/tabledap/FF_734_CTD.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/FF_734_CTD_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/FF_734_CTD_iso19115.xml,https://erddap.emso.eu/erddap/info/FF_734_CTD/index,(local files),https://www.isp.cnr.it/index.php/en/science/other-activities/adriatic-sea#mooring-southern-adriatic-msa,https://erddap.emso.eu/erddap/rss/FF_734_CTD.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=FF_734_CTD&showErrors=false&email=,,,"Oceanographic mooring data from deployment of FF mooring at the Southern Adriatic Sea (Mediterranean Sea). Mesured properties: sea-water pressure, temperature, potential_temperature, practical salinity, density, turbidity and dissolved oxygen in sea-water"
EMSO_OBSEA_Besos_Buoy_C3_30min,public,Polytechnic University of Catalonia,table,Point,EDDTableFromErddap,Fluorometry data from a Turner Designs C3 sensor at OBSEA's Besos Buoy (30min average) ,1.75257,1.75257,,41.18212,41.18212,,-0.0,-0.0,2022-08-02T10:00:00Z,2024-07-29T16:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_C3_30min.subset,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_C3_30min,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_C3_30min.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO_OBSEA_Besos_Buoy_C3_30min_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO_OBSEA_Besos_Buoy_C3_30min_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO_OBSEA_Besos_Buoy_C3_30min/index,(local files),https://edmo.seadatanet.org/report/2150,https://erddap.emso.eu/erddap/rss/EMSO_OBSEA_Besos_Buoy_C3_30min.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO_OBSEA_Besos_Buoy_C3_30min&showErrors=false&email=,,,"Data collected by a Turner Designs C3-SN2300642 fluorometer mounted at the Besos Buoy, on top of the OBSEA observatory, 30min average"
EMSO_OBSEA_Besos_Buoy_C3_full,public,Polytechnic University of Catalonia,table,Point,EDDTableFromErddap,Fluorometry data from a Turner Designs C3 sensor at OBSEA's Besos Buoy (full data) ,1.75257,1.75257,,41.18212,41.18212,,-0.0,-0.0,2022-08-02T10:29:30Z,2024-07-29T16:20:21Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_C3_full.subset,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_C3_full,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_C3_full.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO_OBSEA_Besos_Buoy_C3_full_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO_OBSEA_Besos_Buoy_C3_full_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO_OBSEA_Besos_Buoy_C3_full/index,(local files),https://edmo.seadatanet.org/report/2150,https://erddap.emso.eu/erddap/rss/EMSO_OBSEA_Besos_Buoy_C3_full.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO_OBSEA_Besos_Buoy_C3_full&showErrors=false&email=,,,"Data collected by a Turner Designs C3-SN2300642 fluorometer mounted at the Besos Buoy, on top of the OBSEA observatory, full data"
E1M3A_20070528_20080226,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2007-05-28T12:00:00Z,2008-02-26T09:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20070528_20080226.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20070528_20080226,https://erddap.emso.eu/erddap/tabledap/E1M3A_20070528_20080226.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20070528_20080226_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20070528_20080226_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20070528_20080226/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20070528_20080226.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20070528_20080226&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
E1M3A_20080227_20090725,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2008-02-27T06:00:00Z,2009-07-25T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20080227_20090725.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20080227_20090725,https://erddap.emso.eu/erddap/tabledap/E1M3A_20080227_20090725.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20080227_20090725_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20080227_20090725_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20080227_20090725/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20080227_20090725.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20080227_20090725&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
E1M3A_20090726_20100707,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2009-07-26T00:00:00Z,2010-07-07T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20090726_20100707.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20090726_20100707,https://erddap.emso.eu/erddap/tabledap/E1M3A_20090726_20100707.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20090726_20100707_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20090726_20100707_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20090726_20100707/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20090726_20100707.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20090726_20100707&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
E1M3A_20100708_20110827,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2010-07-08T00:00:00Z,2011-08-27T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20100708_20110827.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20100708_20110827,https://erddap.emso.eu/erddap/tabledap/E1M3A_20100708_20110827.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20100708_20110827_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20100708_20110827_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20100708_20110827/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20100708_20110827.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20100708_20110827&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
E1M3A_20110828_20130521,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2011-08-28T00:00:00Z,2012-04-10T12:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20110828_20130521.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20110828_20130521,https://erddap.emso.eu/erddap/tabledap/E1M3A_20110828_20130521.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20110828_20130521_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20110828_20130521_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20110828_20130521/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20110828_20130521.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20110828_20130521&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
E1M3A_20130522_20141009,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2013-05-22T06:00:00Z,2014-10-09T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20130522_20141009.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20130522_20141009,https://erddap.emso.eu/erddap/tabledap/E1M3A_20130522_20141009.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20130522_20141009_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20130522_20141009_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20130522_20141009/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20130522_20141009.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20130522_20141009&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
E1M3A_20141010_20160712,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2014-10-10T00:00:00Z,2015-07-07T18:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20141010_20160712.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20141010_20160712,https://erddap.emso.eu/erddap/tabledap/E1M3A_20141010_20160712.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20141010_20160712_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20141010_20160712_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20141010_20160712/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20141010_20160712.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20141010_20160712&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
E1M3A_20160713_20170415,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Cretan Sea, NRT in situ Observations",25.1425,25.1425,,35.7382,35.7382,,3.0,-1000.0,2016-07-13T21:00:00Z,2017-04-15T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/E1M3A_20160713_20170415.subset,https://erddap.emso.eu/erddap/tabledap/E1M3A_20160713_20170415,https://erddap.emso.eu/erddap/tabledap/E1M3A_20160713_20170415.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/E1M3A_20160713_20170415_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/E1M3A_20160713_20170415_iso19115.xml,https://erddap.emso.eu/erddap/info/E1M3A_20160713_20170415/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/E1M3A_20160713_20170415.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=E1M3A_20160713_20170415&showErrors=false&email=,,,Med Sea - Cretan Sea - Near Real Time (NRT) in situ Observations
